SentenceId	View	Opinion
006805	帕杰罗	pos
006805	牧马人	neg
006805	发现4	neu
006805	奔驰G	neg
006805	QX80	neg
006802	桑塔纳	neu
006799	大众	neu
006799	帕萨特	neu
006796	福克斯	neu
006788	凌渡	neu
006786	凌渡	pos
006783	斯柯达	pos
006783	Yeti	pos
006777	华晨宝马525	neg
006776	C2	neu
006772	马自达	neu
006770	华晨中华	neg
006770	华晨	neg
006764	长安	neu
006762	凌渡	pos
006759	大众	neu
006759	福特嘉年华ST	neu
006759	RS1	neu
006758	马自达	neg
006758	马自达RX-8	neg
006758	马自达8	neg
006758	马自达6	neg
006756	比速	neu
006756	北汽幻速	neu
006755	三菱	pos
006753	迈锐宝	neu
006753	别克	neu
006753	雪佛兰	neu
006743	途观	pos
006737	斯柯达	pos
006733	大众	neu
006732	passat	neu
006732	速派	neu
006729	Tiguan	pos
006729	Tiguan	pos
006728	昕动	pos
006726	现代	neu
006725	长安马自达	neu
006724	东风本田竞瑞	neu
006724	本田	neu
006724	Concept B	neu
006723	郎境	neu
006718	朗逸	neu
006716	捷豹	neu
006716	奔驰新E级	neu
006716	宝马5系	neu
006716	奥迪A6	neu
006708	大众朗逸	pos
006707	途安L	pos
006706	斯柯达	neu
006703	雪佛兰迈锐宝XL	neu
006703	上汽通用	neu
006703	君越	neu
006703	丰田	neu
006703	别克	neu
006699	马自达韩泰	neg
006698	大众辉昂	neg
006691	桑塔纳	neu
006680	C2	neg
006679	速派	pos
006679	斯柯达	neu
006674	吉利	neu
006659	荣威750	neu
006659	罗孚75	neu
006658	英菲尼迪	neu
006658	沃尔沃	neu
006658	林肯	neu
006658	雷克萨斯	neu
006658	凯迪拉克	neu
006658	捷豹	neu
006654	轩逸	pos
006653	Polo GTi	neu
006653	Golf	neu
006649	高尔夫	neu
006646	马自达	neu
006642	丰田	neu
006642	卡罗拉	neu
006639	风2	pos
006625	现代	neu
006621	东南DX7-博朗	neg
006620	斯柯达SUPERB全新速派	neu
006617	途观	pos
006617	昂科威	neu
006617	汉兰达	neu
006617	奥迪Q5	neu
006615	雪铁龙	pos
006615	奇瑞艾瑞泽5	neu
006613	长安沃尔沃S40	neu
006611	大众	pos
006610	英朗	neu
006610	威朗	neu
006610	凯越	neu
006610	别克	neu
006604	上海桑塔纳	neu
006604	红旗	neu
006604	宝马	neu
006587	速派	neu
006586	斯柯达Kodiaq	pos
006578	斯柯达	neu
006578	明锐	neu
006558	斯柯达	neu
006552	大众	neu
006549	三菱	neu
006549	帕杰罗	neu
006549	蓝瑟Evolution	neu
006547	现代途胜	pos
006543	帕萨特	pos
006542	帕萨特	neu
006541	上海大众捷达	neg
006540	长安汽车	neu
006540	睿骋CC	neu
006539	帕萨特	neu
006539	大众宝来	neu
006537	速派	pos
006536	北汽新能源eu260	neg
006534	凌渡	pos
006533	英菲尼迪	pos
006519	桑塔纳	neu
006518	一汽丰田	neu
006517	朗逸	pos
006515	别克君威GS	neg
006514	昕动	neu
006512	途安L	pos
006511	北京奔驰	neg
006508	途观	neu
006508	汉兰达	neu
006508	奥迪	neu
006508	昂科威	neu
006507	高尔夫	neu
006500	标致雪铁龙	neu
006498	明锐	neu
006494	启辰R50	neg
006490	悦翔V7	neu
006490	逸动	neu
006490	CS75	neu
006490	CS35	neu
006490	CS15	neu
006483	长安	neu
006481	大众	neu
006472	北京现代索纳塔八	neg
006470	途安L	pos
006463	速派	neu
006455	大众	pos
006454	大众	neg
006446	大众Polo	neu
006446	奥迪Q2	neu
006435	308S	neu
006433	起亚K2	pos
006433	嘉年华	neu
006433	POLO	neu
006431	吉利帝豪	neu
006431	哈弗	neu
006431	传祺	neu
006427	卡罗拉	neu
006415	雷诺卡缤	neg
006409	BMW 7	pos
006404	昕锐	neu
006404	斯柯达	neu
006401	路虎	neg
006395	大众	neu
006395	polo	neu
006393	大众	neu
006393	T-Cross	neu
006392	途安L	pos
006390	斯柯达	neu
006390	速派	pos
006388	凌渡	neu
006386	途观	pos
006385	现代	neu
006379	桑塔纳	neu
006379	科沃兹	neu
006379	科鲁兹	neu
006379	福睿斯	neu
006378	途观	pos
006377	长安汽车	neu
006375	一汽-大众	pos
006364	君威	neu
006364	英朗	neu
006364	欧宝	neu
006364	别克	neu
006363	奥迪	neu
006360	大众	neu
006359	福特途睿欧	neu
006357	Yeti	pos
006356	上汽大众	neu
006356	途观	neu
006353	帕杰罗	pos
006349	速派	pos
006348	老四眼	pos
006348	凯越	pos
006348	POLO	pos
006347	V2	pos
006346	速派	pos
006340	北汽	neu
006340	丰田埃尔法	neu
006340	道达V8	pos
006339	途安	pos
006337	起亚K2	pos
006337	POLO	pos
006334	福特	pos
006334	福睿斯	pos
006334	福克斯	neu
006329	朗行	pos
006329	大众	pos
006325	帕萨特	neu
006321	速派	pos
006316	途观	pos
006315	宝骏310	neu
006312	福特蒙迪欧	neu
006312	大众帕萨特	neu
006310	大众	neu
006310	众泰	pos
006310	大迈X7	neu
006309	广汽传祺GS4	neg
006307	大众	neu
006307	朗逸	pos
006306	上海大众斯柯达	neg
006305	帕萨特	neu
006305	辉昂	neu
006298	CH125 Spacy	neu
006297	上汽大众	neu
006297	一汽大众	neu
006297	桑塔纳	pos
006297	朗逸	pos
006297	捷达	pos
006292	致胜	pos
006292	福特	pos
006290	Polo	neu
006288	凌渡	pos
006282	长安星光4500	neu
006281	野帝	neu
006279	迈腾	neu
006269	斯柯达	neu
006268	K2	neu
006268	东风悦达起亚	neu
006265	桑塔纳	neu
006265	比亚迪	neu
006265	众泰	pos
006265	长城	neu
006265	长安	neu
006265	启辰	neu
006265	奇瑞	neu
006265	吉利	pos
006265	传其	neu
006265	奔腾	neu
006265	北汽	neu
006265	宝骏	neu
006264	凯迪拉克CT6 PHEV	neu
006263	晶锐	pos
006260	凯越	neg
006250	福特	neu
006245	凯美瑞	neu
006244	本田CRV	neu
006242	G63 AMG	pos
006241	奥迪	pos
006240	凌渡	neu
006234	途安L	pos
006232	Tiguan	neu
006231	锐腾	neu
006231	北京现代ix35	neu
006229	保时捷911	pos
006229	BWM135	pos
006228	Yeti	neu
006225	凯越	pos
006223	Passat	neu
006219	上海大众POLO	neu
006215	帕萨特	neu
006215	迈腾	neu
006209	凯迪拉克	neu
006209	吉利	neu
006209	众泰	neu
006209	英菲尼迪	neu
006209	玛莎拉蒂	neu
006209	雷克萨斯	neu
006208	奇骏	neg
006208	大众POLO	neu
006207	克莱斯勒300C	pos
006207	奥迪	neg
006206	风骏	pos
006205	沃尔沃S40	neu
006196	大众	neu
006196	途安	pos
006195	宝马	neu
006183	帕萨特	neu
006179	铃木	neg
006176	凯美瑞	neu
006166	迈腾	pos
006162	大众	pos
006161	速派	neu
006152	大众	neu
006149	东风悦达起亚	neg
006149	北京现代	neg
006146	Cross Polo	neu
006145	途安L	pos
006140	福特	neu
006139	上汽大众	neu
006139	途观	pos
006137	英朗GT	neu
006137	英朗	neu
006131	大众	pos
006128	北京现代	neg
006127	雅阁	neu
006127	广汽本田	neu
006127	飞度	neu
006127	奥德赛	pos
006124	途观	pos
006121	桑塔纳	neu
006118	斯柯达速派	pos
006111	速派	pos
006108	BMW	pos
006107	昕动	neu
006103	桑塔纳	neu
006100	标志408	neu
006094	别克昂科威	pos
006076	轩逸	neu
006075	思域	pos
006075	杰德	neu
006074	野马	neu
006073	速派	pos
006072	奥迪A6	neu
006059	汉兰达	pos
006054	大众	neg
006051	速派	pos
006048	保时捷凯宴	neg
006043	东风风神	pos
006043	A60	pos
006039	A3 Sportback	pos
006034	讴歌	neu
006034	NSX	neu
006029	上汽大众	neu
006029	凌渡GTS	neu
006025	现代索八	neg
006024	斯柯达	neu
006024	丰田	neu
006024	大众	neu
006024	别克	neu
006024	本田	neu
006023	途安L	pos
006022	斯柯达	pos
006022	Yeti	pos
006018	明锐	neu
006016	东风雪铁龙爱丽舍	neg
006013	上海大众	neu
006013	帕萨特	neg
006007	桑塔纳	neu
006006	路虎	neu
006006	保时捷	neu
006003	北京现代	neu
005998	众泰大迈X5	neg
005993	普力马	neu
005979	东风标致301	pos
005969	东风雪铁龙	neg
005968	萨博	neu
005964	宝马	neu
005964	i3	neu
005963	雷克萨斯	neu
005963	LX570	pos
005962	大众	pos
005943	英朗	neu
005943	雷凌	neu
005943	福睿斯	neu
005941	哈弗H6	neu
005941	哈弗	neu
005939	北汽幻速	neu
005936	大众辉昂	neg
005932	桑塔纳	neu
005928	途观	neu
005926	丰田	neg
005926	本田	neg
005920	速派	pos
005918	明锐	neu
005915	丰田	neu
005909	瑞纳	neu
005907	途安L	neu
005901	POLO	neu
005899	帕萨特	neu
005894	朗逸	pos
005893	本田	pos
005891	长城	pos
005888	吉利帝豪EC7	pos
005884	帕萨特	neu
005884	宝马	neu
005878	途安	pos
005875	途安L	pos
005874	朗逸	pos
005869	saab绅宝	pos
005866	丰田	neu
005866	本田	neu
005863	途安L	pos
005862	布加迪EBl6	neu
005859	RAV4荣放	pos
005857	上海大众朗逸	neu
005854	大众polo	neg
005853	吉利帝豪GS	neu
005849	途观	pos
005847	荣威	pos
005847	名爵	pos
005845	昕锐	pos
005845	斯柯达	neu
005837	东南DX7	neg
005835	速派	pos
005827	宝马	neu
005820	途安L	pos
005817	凌渡	pos
005812	迈腾	neg
005811	上海大众	neu
005811	途观	neg
005799	斯柯达速派	pos
005798	GS8	neu
005782	途观	pos
005780	大众途安	neu
005769	GL8	pos
005755	吉利	neu
005754	大众	neg
005749	途安L	neu
005749	宝马	pos
005737	哈弗	neu
005731	凌渡	pos
005727	辉腾	pos
005722	大众	pos
005720	晶锐	pos
005718	大众	neu
005714	途观	pos
005709	V6	pos
005704	上海大众帕萨特	neg
005702	奥迪	neg
005700	凯迪拉克	neu
005696	大众	pos
005693	速派	pos
005691	北汽幻速	neu
005682	丰田	neu
005678	凯迪拉克CT6 PHEV	neu
005677	福特GT	neu
005676	桑塔纳	neu
005673	斯柯达速派	neu
005673	大奔	pos
005671	明锐	pos
005670	昕动	pos
005666	帕萨特	neu
005661	大众途观	pos
005660	途安L	pos
005660	大众	pos
005659	明锐	pos
005654	途安L	neu
005653	速派	neu
005653	蒙迪欧	neu
005653	阿特兹	neu
005652	上汽大众	pos
005652	途安L	pos
005649	桑塔纳	neu
005639	福克斯	pos
005636	辉腾	neu
005636	大众辉昂	neu
005632	科鲁兹	pos
005628	Tiguan Sport	pos
005614	卡罗拉GL-i	neu
005614	卡罗拉	pos
005614	丰田	neu
005613	途观	pos
005605	大众凌渡	neu
005604	翼虎	neu
005604	途观	neu
005604	别克	neu
005604	昂科威	neu
005601	凌渡	pos
005601	大众	pos
005599	上海大众途观	neg
005598	大众	neu
005598	斯柯达明锐	pos
005597	本田	pos
005596	大众	neu
005596	辉昂 PHIDEON	neu
005595	速派	neu
005595	蒙迪欧	pos
005594	奥迪Q8	neu
005594	奥迪Q7	neu
005587	福特	neg
005587	F-150	neg
005584	C2	neu
005580	昂克赛拉	pos
005576	科鲁兹	neu
005575	宝马	neu
005573	沃尔沃	neu
005573	博越	neu
005570	速腾	neu
005567	英朗GT	pos
005567	别克	neu
005567	威朗	neu
005567	速腾	neu
005564	夏利	pos
005564	桑塔纳	pos
005561	大众	neu
005561	POLOGTI	pos
005554	奔驰	pos
005545	上海通用	neu
005545	凯越	neu
005541	英朗	neu
005541	凯越	neu
005538	迈腾	neu
005535	奥迪	neu
005534	雪佛兰	neu
005534	科鲁兹	neu
005533	速派	pos
005527	宝马	neu
005526	途锐	pos
005526	途观	neu
005524	途观	pos
005513	辉昂	pos
005513	奔驰	neu
005513	宝马	neu
005511	雪佛兰科鲁兹	neu
005511	奔驰A级	neu
005508	猎豹CS10	pos
005507	途安L	pos
005504	远景	pos
005504	金刚	pos
005504	帝豪	pos
005493	凌渡	pos
005484	大众	neu
005484	高尔夫	pos
005477	途观	pos
005476	帕萨特	neu
005442	GS4	pos
005440	速派	pos
005438	晶锐	pos
005431	轩逸	pos
005429	轩逸	pos
005429	朗逸	pos
005428	大众高尔夫	neu
005427	明锐	pos
005419	凌渡	neu
005413	途安L	pos
005407	一汽丰田	neu
005407	皇冠	neu
005399	Yeti	pos
005397	大众Polo	neu
005396	上海大众斯柯达明锐	neg
005388	长城	neu
005388	帕萨特	neu
005388	帕杰罗	neg
005388	猎豹的2030A	neu
005388	哈弗H3	neu
005387	福特翼博	pos
005384	斯柯达	neg
005381	海马	neu
005381	吉利	neu
005381	速派	pos
005369	大众	pos
005369	PoloGTI	pos
005367	上汽大众	pos
005366	大众	neu
005364	朗逸	neg
005363	昕动	pos
005359	路虎	pos
005356	速派	pos
005347	高尔夫	neu
005346	宝马	neu
005344	斯柯达	neu
005344	速派	neu
005338	雅阁	neu
005338	天籁	neu
005338	帕萨特	neu
005338	迈腾	neu
005338	凯美瑞	neu
005335	斯柯达Kodiaq	neu
005330	比亚迪秦	pos
005326	迈腾	pos
005324	雪铁龙C3-XR	pos
005321	昕动	pos
005319	夏朗	neu
005319	西雅特欧悦搏	neu
005319	西雅特	neu
005319	欧悦搏	neu
005319	大众	neu
005319	MPV	neu
005317	吉普	pos
005314	翼虎	neu
005314	途观	neu
005314	比亚迪M6	neu
005301	北京现代	neu
005298	北京现代索纳塔8	neg
005285	广汽本田	neu
005285	广本	neu
005282	速派	pos
005281	指南者	neu
005281	雷克萨斯ES200	neu
005281	凯迪拉克XTS	neu
005281	X3	neu
005281	Q5	neu
005281	A4	neu
005281	5系	neu
005280	大众	neu
005280	凌渡	neu
005278	速派	neu
005278	C5	pos
005275	朗逸	neu
005275	卡宴	neu
005275	奔驰	neu
005271	晶锐	pos
005269	大众凌渡	neu
005263	上海通用别克	neg
005261	斯柯达昕动	neu
005261	桑塔纳浩纳	neu
005261	竞瑞	neu
005261	本田竞瑞	neu
005255	别克凯越	neg
005253	玛莎拉蒂	neu
005253	法拉利	neu
005247	马自达CX-5	pos
005246	上汽大众	neu
005246	朗逸	neu
005245	探险者	pos
005241	东风标致	neg
005237	速派	pos
005234	标致	neu
005232	迈腾	neu
005230	上汽大众	neu
005230	途安L	neu
005226	东风风神	neg
005221	大众	neu
005221	朗逸	neu
005220	昕动	pos
005220	斯柯达	pos
005214	大众汽车	neu
005207	宝马	neu
005207	BMW i	neu
005204	宝马	neu
005203	斯柯达	pos
005203	帕萨特	neu
005203	迈腾	neu
005201	途观	pos
005196	三菱帕杰罗	neu
005196	猎豹黑金刚	pos
005194	奇瑞拉	neg
005193	途观	pos
005192	速派	neu
005189	凌渡	pos
005188	福特翼虎	pos
005187	秀尔	pos
005186	长安	neu
005186	长安CS75	neu
005186	长安CS35	neu
005184	速派	pos
005183	福克斯	neu
005180	奔奔	neg
005180	长安	neg
005176	Polo	pos
005175	奇骏	pos
005171	福克斯	neu
005168	昕动	neu
005164	途观	neu
005163	众泰Z700	pos
005159	Polo	neu
005148	捷豹	neu
005147	宝马	neu
005142	雅阁	neu
005142	天籁	neu
005142	凯美瑞	neu
005142	K5	neu
005130	沃尔沃	neg
005130	S60L	neg
005121	凌渡	neu
005115	林肯	neu
005113	凯迪拉克凯雷德	neu
005113	雪佛兰萨博班	pos
005112	别克	neu
005111	大众	pos
005109	Polo	pos
005102	北汽新能源	pos
005095	大众	neg
005093	途观	pos
005091	雪佛兰萨博班	pos
005078	速派	neu
005065	斯巴鲁	pos
005065	森林人	neu
005065	傲虎	neu
005063	大众	pos
005051	大众	neu
005051	克莱斯勒	neu
005051	菲亚特	neu
005051	奥迪	neu
005051	阿尔法·罗密欧	neu
005044	本田	neu
005041	君越	neu
005039	嘉年华	neu
005039	速腾	neu
005039	朗逸	neu
005039	福特福睿斯	neu
005039	福克斯	neu
005039	大众	neu
005037	奥迪	pos
005034	奥迪	neu
005027	长安福特	neu
005027	蒙迪欧	neu
005025	爱丽舍	neu
005024	凯迪拉克CT6 PHEV	neu
005019	科鲁兹	neu
005011	昕动	pos
005005	艾七	pos
005000	速腾	pos
004998	DS 4S	pos
004997	X6	neg
004995	昕动	neu
004994	途观	pos
004988	别克	neu
004988	英朗	neu
004988	凯越	neu
004986	途安L	neu
004984	雅阁	neu
004984	速派	neu
004982	丰田汽车	neu
004978	q3	neu
004978	cdx	pos
004978	长安大众	neg
004977	途观	pos
004975	双环	neu
004975	花冠	neu
004975	F3	neu
004971	一汽丰田	neu
004971	卡罗拉	neu
004971	大众	neu
004971	速腾	pos
004971	雷凌	pos
004971	朗逸	pos
004971	宝来	pos
004968	途观	pos
004964	途安L	pos
004963	菲亚特	neg
004958	宝马	pos
004957	速腾	pos
004955	马自达	neu
004948	别克凯越	pos
004947	途观	pos
004944	福克斯	pos
004940	大众	neu
004936	凯美瑞	neu
004936	广汽丰田	neu
004935	A7	pos
004929	斯柯达	neu
004929	KODIAQ	neu
004928	帕萨特	neg
004918	凌渡	pos
004917	斯柯达	pos
004916	斯柯达明锐	neu
004913	斯柯达明锐	pos
004912	速派	neu
004901	凌渡GTS	neu
004899	沃尔沃XC60	neu
004893	上海大众POLO	neu
004893	POLO	pos
004886	本田	neu
004881	凯迪拉克	neu
004881	宾利	neu
004879	凯越	pos
004873	途观	pos
004871	途观	neg
004867	速腾	neu
004867	桑塔纳	neu
004866	大众	neu
004864	长安cs75	neu
004863	沃尔沃	neu
004863	三菱	neu
004863	日产	neu
004863	奔驰	neu
004863	保时捷	neu
004863	宝马	neu
004860	现代	pos
004855	途安L	pos
004850	桑塔纳	pos
004841	桑塔纳Cross	neu
004841	桑塔纳（尚纳）	neu
004841	桑塔纳（浩纳）	neu
004841	桑塔纳	neu
004836	长安欧尚	neu
004831	长安马自达	neg
004828	速腾	neu
004825	铃木SX4 S-Cross	pos
004819	辉昂	pos
004818	玛莎拉蒂	neu
004818	悍马	neu
004817	凌渡	pos
004816	明锐	pos
004811	科鲁兹	neu
004801	斯巴鲁森林人	neg
004790	广汽传祺	neu
004789	桑塔纳	neg
004784	五菱小卡	neu
004777	东风标致	neu
004776	朗境	pos
004772	晶锐	pos
004766	斯巴鲁森林人	neg
004757	保时捷	neu
004751	比亚迪宋	neu
004751	宝骏560	neu
004750	长安福特新福克斯	neg
004749	大众	neu
004749	桑塔纳	neu
004749	捷达	neu
004746	桑塔纳	pos
004742	5系	neu
004742	3系	neu
004740	明锐	pos
004736	丰田	neu
004735	昕锐	pos
004733	奔驰	pos
004733	宝马	neg
004732	上海大众斯柯达昕动	neg
004731	东风标致308	neu
004727	思铂睿	pos
004723	速派	pos
004715	凌渡	neu
004714	启辰晨风	neu
004708	大众	neu
004706	别克君越	neu
004704	速腾	neg
004693	长安欧尚	pos
004690	英朗	pos
004690	朗逸	pos
004690	卡罗拉	pos
004690	昂克赛拉	neu
004687	帕萨特	neg
004685	速派	neu
004682	丰田皇冠	neu
004682	锐志	pos
004681	长安马自达	neu
004681	一汽马自达	neu
004681	马自达	neu
004675	速派	pos
004673	沃尔沃S60L	neu
004673	奥迪A4L	neu
004671	长安	neu
004671	悦翔	pos
004648	卡罗拉	pos
004644	五菱	pos
004642	斯柯达	pos
004636	翼虎	neu
004636	翼搏	neu
004636	野马	neu
004636	探险者	neu
004636	锐界	neu
004636	蒙迪欧	neu
004636	嘉年华ST	neu
004636	福特金牛座	neu
004636	福睿斯	neu
004636	福克斯ST	neu
004629	凌渡	pos
004624	路虎揽胜	neg
004622	上汽大众	neu
004622	凌渡	neu
004622	Lamando	neu
004621	大众	neu
004621	奥迪A6L	neu
004618	凌渡	neu
004615	A6	neu
004615	宝马525	pos
004614	别克	neu
004609	朗逸	pos
004605	北汽幻速S3L	neu
004600	锐界	neg
004600	福特	neu
004595	凌渡	pos
004591	大众	neu
004591	高尔夫	neu
004590	长安CS75	neg
004582	一汽－大众	neu
004582	迈腾	pos
004580	雅阁	pos
004579	东风日产	neu
004575	迈腾b8	neg
004573	高尔夫6	neg
004572	汉能汽车	neu
004570	标致	pos
004567	mini	neg
004566	斯柯达	neu
004566	大众	neu
004565	奥迪	neu
004561	Polo	neu
004559	308	neu
004559	东风标致	neu
004557	斯柯达	neu
004550	广汽传祺	pos
004550	福特锐界	neu
004550	GS8	pos
004546	斯柯达明锐	neu
004542	凯越	pos
004542	别克	pos
004541	广汽吉奥	neu
004541	广汽传祺	neu
004540	沃尔沃	neu
004539	速派	pos
004522	比亚迪	neu
004520	特斯拉Model S	neg
004514	上汽大众	neu
004514	桑塔纳	neu
004514	凌渡GTS	neu
004514	PHIDEON辉昂	neu
004514	Cross Santana	neu
004510	吉利	neu
004510	帝豪GS	neu
004505	大众	pos
004502	奥迪	neu
004501	斯柯达	neu
004501	速派	pos
004498	辉腾	neu
004498	大众	neu
004497	别克	neu
004497	凯越	neg
004496	雷凌	neg
004495	保时捷 Macan	pos
004490	迈腾	pos
004489	途安L	pos
004488	途安L	pos
004474	途观	neg
004472	一汽-大众	neu
004472	速腾R-Line	neu
004471	斯柯达	neu
004470	上汽大众	neu
004470	途安L	pos
004468	夏朗	neu
004468	大众	neu
004465	雅阁	neu
004465	速派	pos
004463	轩逸	neu
004463	朗逸	pos
004459	Yeti	neu
004458	i30N	neu
004451	奇瑞	neu
004448	一汽丰田凯美瑞	pos
004448	一汽-大众迈腾	pos
004448	上海大众帕萨特	pos
004443	速派	pos
004437	大众凌渡	pos
004436	北京现代	neu
004433	明锐	neu
004432	东风雪铁龙世嘉	neg
004423	凯美瑞	neu
004422	速派	neu
004418	翼虎	pos
004418	途观	neg
004418	马自达CX-5	pos
004413	大众	neu
004413	辉腾	neu
004413	辉昂	pos
004407	英朗	neu
004407	君越	neu
004398	本田	pos
004392	哥瑞	neu
004392	锋范	neu
004383	帕萨特B5	neu
004383	奥迪A6	neu
004376	明锐	pos
004375	昕动	pos
004374	桑塔纳	neu
004374	奔弛	neu
004369	上汽通用	neu
004369	别克	neu
004367	普桑	neu
004367	桑塔纳2000	pos
004363	比亚迪	pos
004359	宝马	neg
004354	斯柯达	neu
004347	上海大众	neu
004347	桑塔纳	neu
004347	普桑	neu
004346	宝马	neu
004344	斯柯达	neu
004344	明锐	neu
004340	福特途睿欧	pos
004339	长安悦翔V7	neu
004337	欧宝Corsa	neg
004337	别克英朗	neg
004333	天籁	pos
004333	凌渡	pos
004325	斯柯达晶锐	pos
004323	迈腾	neu
004311	东风标致3008	pos
004311	ix35	neu
004311	3008	neu
004307	别克凯越	pos
004305	宝马	neu
004303	锐志	neu
004303	汉兰达	neu
004302	瑞风	pos
004299	途胜	neu
004299	凌渡	neu
004299	大众凌渡	neu
004297	荣威e950	pos
004292	CS95	neu
004292	CS75	neu
004287	迈腾	neu
004287	东风日产新天籁	neu
004286	上汽大众	neu
004286	PHIDEON辉昂	pos
004282	大众途观	neu
004275	长安悦翔	neu
004274	帕萨特	neg
004273	宝骏560	neu
004271	大众	neu
004268	福特锐界	neu
004268	丰田汉兰达	neu
004267	东风标致301	neu
004266	福特F150	neu
004263	D70	neu
004263	D50	neu
004263	D60	neu
004263	萨博	pos
004263	X65	neu
004261	大众Polo	neu
004260	众泰汽车T600	neg
004258	兰博基尼	neu
004255	玛莎拉蒂	neu
004254	桑纳塔	pos
004247	马自达	pos
004244	昕动	neg
004244	斯柯达	neg
004237	东风标致308	neu
004235	速腾	neu
004233	英朗	neu
004233	凯越	neu
004231	V6	pos
004229	途安L	pos
004225	斯柯达	pos
004225	昕锐	pos
004224	本田	pos
004223	桑塔纳	neu
004223	比亚迪速锐	neu
004220	大众	pos
004215	高尔夫R	neu
004213	宝马	neu
004208	雨燕	pos
004204	途观	neu
004201	大众	neu
004198	凯越	neu
004198	别克	neu
004192	本田	pos
004187	DS 4S	neu
004187	长安标致雪铁龙	neu
004185	猎豹CS10	pos
004184	东风雷诺科雷嘉	neu
004183	桑塔纳浩纳	neu
004183	浩纳	neu
004182	现代朗动	neu
004182	大众朗逸	neu
004182	别克英朗	neu
004181	帕萨特	neu
004180	大众	neu
004180	奥迪A6L e-tron	neu
004179	上海通用	neu
004179	别克凯越	neu
004178	路虎	neu
004178	保时捷	neu
004174	途安	pos
004171	雪铁龙C5	neu
004171	速派	neu
004168	哈弗H2	pos
004168	哈弗	neu
004165	速派	neu
004163	东风标致	neu
004162	昊锐	neu
004155	大众途观	neu
004150	途观	neu
004149	玛莎拉蒂	neu
004142	途观	neu
004139	大众	neu
004136	高尔夫	neu
004132	凌渡	neu
004127	X1	pos
004127	3系	pos
004127	5系	pos
004127	宝马	pos
004124	东风本田	neu
004121	宝来	neu
004119	雅阁	pos
004114	明锐	neg
004108	速派	neu
004107	比亚迪m6	neg
004105	速派	neu
004101	途安L	pos
004099	速派	neu
004098	昕动	neu
004097	陆风Ｘ５	neg
004097	江铃陆风	neg
004093	速派	pos
004090	大众	pos
004090	速派	pos
004072	斯柯达晶锐	pos
004071	长安福特福克斯	neg
004067	野帝	neu
004064	迈腾	pos
004062	上汽大众	pos
004060	派喜	pos
004044	卡罗拉	pos
004035	Polo GTI	pos
004034	布加迪	pos
004027	大众	pos
004027	帕萨特	pos
004025	速腾	neu
004025	高尔夫	neu
004023	奥迪	pos
004021	五菱	neg
004018	捷豹 F-PACE	neu
004015	晶锐	pos
004012	现代	neg
004012	圣达菲	neg
004009	长安汽车	pos
004008	Yeti	neu
004005	英朗	pos
004005	艾瑞泽7	neu
004004	速派	neg
004004	迈腾	neg
004000	吉利	neu
004000	北汽	neu
003999	途观	pos
003994	上海大众朗逸	pos
003992	斯柯达Kodiaq	neu
003988	凌渡GTS	pos
003979	辉昂	pos
003979	保时捷	neu
003979	奥迪	neu
003976	昕动	pos
003974	Yeti	pos
003972	途安L	neu
003971	途安L	pos
003969	通用	neu
003969	丰田	neu
003969	戴姆勒	neu
003968	北汽幻速	neg
003967	polo	pos
003966	迈巴赫Exelero	neu
003966	奔驰-迈巴赫6	neu
003965	桑塔纳	neu
003964	上汽大众	neu
003964	途观	neu
003964	迈腾	neu
003964	Tiguan	neu
003960	上汽大众	neu
003960	途安L	neu
003959	雪铁龙	neu
003958	朗逸	pos
003952	大众	neu
003952	速派	neu
003942	大众凌渡	neu
003941	沃尔沃	pos
003940	斯柯达速派	pos
003935	速派	pos
003935	蒙迪欧	neg
003934	朗逸	neu
003934	科鲁兹	pos
003926	上汽大众朗逸	neu
003922	朗逸	pos
003918	北京现代名图	neu
003916	长安汽车悦翔	neu
003914	上海大众斯柯达	neg
003914	明锐	neg
003905	速腾	pos
003900	雪铁龙C5	neu
003900	速派	pos
003896	小3	neg
003893	英朗	neg
003893	菲翔	pos
003892	福特	neu
003890	广汽传祺GS8	pos
003890	GS8	pos
003888	本田	pos
003888	CDX	neu
003886	广汽菲克	neu
003886	克莱斯勒	neu
003886	菲亚特	neu
003886	Jeep	neu
003878	上汽大众Lamando凌渡	pos
003874	奥迪	neu
003864	途观	neg
003863	本田XR-V	neg
003857	英朗	neu
003857	速腾	neu
003857	福克斯	neu
003857	菲翔	neu
003852	途观	neu
003850	道奇Charger	neu
003849	明锐	neg
003842	众泰	pos
003840	嘉年华	neg
003840	福克斯	neg
003833	途观	pos
003833	昂科威	pos
003833	Jeep自由光	pos
003828	大众	neu
003827	帕萨特	pos
003825	雪佛兰	pos
003814	途观	neu
003812	大众	neu
003812	POLO	neu
003808	途观	pos
003805	奔驰	neg
003803	帕萨特	neu
003797	速派	neu
003788	哈弗	neu
003783	昕锐	neu
003778	凌渡	pos
003770	荣威	neu
003753	大众	pos
003749	吉利	neu
003749	帝豪	neu
003747	途观	pos
003742	上汽通用	neu
003742	别克	neu
003739	大众	neu
003737	途安L	pos
003736	东风风神	neg
003735	阳光	neu
003734	明锐	pos
003722	Cross桑塔纳	neu
003720	斯巴鲁	neu
003720	傲虎	pos
003718	东风日产天籁	neg
003717	Gran Lavida FL	neu
003713	途观	pos
003709	沃尔沃	neu
003704	朗朗	pos
003693	一汽大众速腾	neg
003691	奥迪	pos
