SentenceId,View,Opinion
127155,奔驰cla,neu
127155,奔驰clashootingbrake,neu
127156,广汽丰田凯美瑞,neu
127157,铃木锋驭,pos
127157,铃木,pos
127158,马自达,neu
127159,途观,pos
127160,宝骏,neu
127160,宝骏310,pos
127161,福特,pos
127162,东风日产,neu
127163,雪佛兰爱唯欧,neu
127164,东风悦达起亚,neu
127165,北京现代,neu
127165,ix25,neu
127166,途观,neu
127167,大众,neu
127168,宝骏310,neu
127169,本田缤智xrv,neu
127169,缤智,neu
127169,xrv,neu
127170,福睿斯,neu
127171,翼虎,neu
127172,别克,neu
127172,君越,neu
127173,卡罗拉,pos
127174,特斯拉,neu
127175,别克,neu
127177,海马m6,neu
127178,威驰,neu
127178,polo,pos
127178,瑞纳,neu
127178,赛欧,neu
127178,飞度,neu
127179,逍客,neu
127179,xrv,neu
127180,奥迪,neu
127180,保时捷,neu
127180,奥迪a6,neu
127181,dsc,neu
127182,长安欧力威,neu
127182,丰田逸致,neu
127183,起亚,neu
127184,五菱微卡,neu
127184,东风微卡,neu
127184,长安,neu
127184,哈飞微卡,neu
127185,江淮,neu
127187,丰田,neu
127187,一汽丰田,neu
127187,阳光,neu
127187,标致,neu
127188,c285,neu
127188,丰田凯美瑞,neu
127189,江淮,neu
127190,冠道,neu
127191,华晨宝马,neu
127192,长安福特锐界,neu
127193,帕萨特,neu
127194,别克,neu
127194,雪弗兰,neu
127195,英菲尼迪q70,pos
127196,帕萨特,neu
127197,宝骏310,pos
127198,sx6,pos
127198,三菱,neu
127199,本田,pos
127199,广汽本田冠道,pos
127200,丰田霸道,neu
127200,路虎,neu
127200,五菱,neu
127201,北汽幻速S2,neg
127202,兰博基尼aventador,pos
127203,飞度,pos
127204,晶锐,pos
127204,大众,pos
127205,广汽传祺gs4,pos
127206,汉兰达,neu
127207,斯柯达晶锐,pos
127207,大众,pos
127207,EA211,pos
127208,奔奔,pos
127208,长安,pos
127209,翼虎,neu
127210,宝马,neu
127210,z4,neu
127210,hamann,neu
127210,zagato,neu
127211,别克昂科威,pos
127211,昂科威,neu
127211,冠道,neu
127212,卡罗拉,neu
127213,奥迪,neu
127214,斯柯达昕动,neu
127215,宝马5系,pos
127216,红旗,neu
127217,福特嘉年华,neu
127218,雅阁,neu
127218,比亚迪s7,neu
127219,tiguan途观,pos
127220,凯迪拉克dts,neu
127222,凯翼,pos
127223,福睿斯,neu
127224,奥迪,pos
127225,宝马5系gt,neu
127225,7系,neu
127226,奥迪,neu
127226,奥迪a6,neu
127227,帝豪gl,neu
127228,卡罗拉,neu
127228,轩逸,neu
127228,科鲁兹,neu
127229,宝马,neu
127229,奔驰,neu
127230,大众,neu
127231,科迈罗,neu
127232,梅赛德斯-奔驰,pos
127233,梅赛德斯-奔驰,neu
127233,e级,neu
127234,长安福特,neu
127235,帕萨特,pos
127235,迈腾,neu
127236,指南者,neu
127236,自由侠,neu
127237,风行,neu
127237,gs4,neu
127237,翼虎,neu
127237,qq,pos
127237,朗逸,pos
127238,昊锐,neg
127239,传祺gs5,neu
127241,mini,neu
127241,奔驰,neu
127241,audia1,neu
127241,菲亚特500,neu
127241,smart,neu
127241,大众甲壳虫,neu
127242,劳斯莱斯,neu
127243,朗逸,neu
127244,东风本田竞瑞,neu
127245,速派,pos
127246,迈腾,neu
127247,途观,neu
127249,长城,neu
127249,哈弗h8,neu
127250,英朗,neu
127251,福特虎虎,pos
127251,小7,pos
127252,北京现代,neu
127253,劳斯莱斯幻影,neu
127254,哈弗h7,neu
127254,h7,neu
127255,奥迪a8,neu
127256,mgtteambyabsolute,pos
127256,奥迪,neu
127257,丰田,neu
127258,途安L,pos
127259,凯越,pos
127260,帝豪gl,neu
127260,博越,neu
127260,吉利,neu
127260,帝豪gs,neu
127260,远景,neu
127261,逸动,pos
127261,帝豪,pos
127262,雪铁龙世嘉,neu
127262,世嘉,neu
127263,大众,neu
127264,大众,neu
127264,途锐,neu
127264,野马t70,neu
127264,t70,neu
127264,t600,neu
127264,众泰,neu
127265,福睿斯,neu
127266,长安马自达,neu
127267,雅阁锐,neu
127268,北京现代,neu
127269,东风,neu
127269,标致508,neu
127269,标致雪铁龙,neu
127270,高尔夫,neu
127271,斯柯达晶锐,pos
127271,晶锐,neu
127273,奥迪r8e-tron,neu
127274,英朗,pos
127275,雷克萨斯,neu
127275,a6,neu
127276,朗逸,neg
127277,e级,neu
127277,奔驰e级,neu
127278,东风本田,neu
127279,沃尔沃,neu
127279,吉利,neu
127280,昂科威,neu
127281,昕动,pos
127282,途安L,pos
127283,雷克萨斯lx5700,neu
127283,lx570,neu
127284,gt350,neu
127284,野马,neu
127284,福特mustang,neu
127284,福特,neu
127284,mustang,neu
127285,高尔夫,pos
127286,330,pos
127286,一气大众,pos
127286,迈腾,pos
127287,帕萨特,neu
127288,东风标致301,pos
127289,丰田雷凌,pos
127290,x5,neu
127290,途锐,pos
127291,奥迪,neu
127292,长安,neu
127293,嘉年华st,neu
127294,奥迪a8,neu
127295,大众,pos
127296,保时捷,neu
127296,保时捷718,neu
127297,大宝,pos
127298,起亚索兰托,pos
127299,福睿斯,neu
127300,吉普牧马人,neu
127301,明锐,pos
127302,一汽丰田皇冠,neu
127302,皇冠,neu
127303,长安,pos
127304,雅阁,pos
127305,m7,pos
127305,宝骏730,pos
127305,五菱宏光,neu
127306,奥迪,pos
127307,东风日产启辰D50,neg
127308,长安,neu
127309,大众,neu
127310,嘉年华,neu
127310,飞度,neu
127310,致炫,neu
127310,POLO,neu
127310,本田飞度,neu
127310,丰田,neu
127311,比亚迪,neu
127312,汉兰达,neu
127314,现代ix35,neu
127314,马自达6,neu
127314,马自达,neu
127315,北京现代,neu
127315,领动,neu
127316,福克斯,pos
127316,福特翼虎,neu
127317,欧宝,neu
127319,卡罗拉,neu
127320,大众,pos
127321,别克凯越,neu
127322,途观,neu
127323,大众辉腾,neu
127323,辉腾,neu
127324,晶锐,pos
127325,幻速s3,pos
127325,瑞风s3,pos
127325,长安cs75,neu
127326,宝马,neu
127326,宝马f30328,neu
127326,凯美瑞,neu
127327,Yeti,pos
127328,长安福特,pos
127329,凌渡,pos
127330,思铂睿,pos
127331,福特探险者,neu
127331,福特,neu
127331,mustang,neu
127332,帕萨特,neu
127332,大众,neu
127333,西雅特,neu
127333,大众,neu
127334,启辰,neu
127335,宝骏560,neu
127335,传祺gs4,neu
127336,别克,neu
127337,明锐,neg
127337,昊锐,neu
127338,a7sportback4,neu
127338,a7sportback3,neu
127338,奥迪a7sportback,neu
127339,轩逸,neu
127340,X1,pos
127340,途观,pos
127340,自由光,pos
127340,Q3,pos
127341,智跑,pos
127341,rx5,neu
127342,一汽丰田,neu
127342,一汽-大众,neu
127343,朗逸,neg
127344,海马s5,neu
127344,三菱劲炫,neu
127344,dx3,neu
127345,长安福特,neu
127346,瑞风,neu
127347,东风标致2008,neu
127348,速派,pos
127349,红旗,neu
127350,奔驰,neu
127351,锐志,neu
127352,大众宝来,neu
127353,宝马,neu
127354,辉腾,neu
127354,宝马3系,neu
127355,雷克萨斯,neu
127355,皇冠,pos
127356,大众途安,neu
127356,大众,neu
127357,长安,neu
127358,沃尔沃s90,neu
127359,途观,pos
127360,3008,pos
127361,沃尔沃,neu
127362,东风日产,neu
127363,帕加尼,neu
127363,劳斯莱斯,neu
127363,迈凯轮,neu
127363,奔驰,neu
127363,法拉利,neu
127363,迈巴赫,neu
127363,阿斯顿·马丁,neu
127363,宝马,neu
127363,porsche,neu
127363,宾利,neu
127363,玛莎拉蒂,neu
127363,奥迪,neu
127363,兰博基尼,neu
127363,布加迪,neu
127364,现代朗动,pos
127366,丰田,neg
127367,天籁,pos
127368,阳光,pos
127369,广汽传祺,neu
127369,广汽,neu
127369,GS8,neu
127369,GA8,neu
127370,捷豹,neu
127370,C级,neu
127371,科鲁兹,neu
127371,速腾,neu
127371,朗逸,neu
127372,奥迪q5,neu
127373,宝马,neu
127374,现代,neu
127375,本田,pos
127376,奥迪a3,neu
127377,奥迪a3,neu
127378,马自达atenza,neu
127379,斯柯达Yeti,pos
127380,驭胜s350,pos
127381,东风本田哥瑞,neu
127381,雷克萨斯lx570,pos
127382,卡罗拉,neu
127383,Model,neu
127383,福特,neg
127383,福特A型,neu
127384,君威,neu
127385,别克,neu
127386,北京奔驰,neg
127386,GLC,neg
127387,宝来,neu
127388,宝马,neu
127388,奔驰,neu
127389,丰田,neu
127390,马自达,neu
127391,奥迪,pos
127392,雷克萨斯,neu
127394,mg3,neu
127394,mg3sw,pos
127395,传祺gs4,neu
127395,传祺,neu
127396,逍客,neu
127398,Cross Polo,pos
127399,比亚迪,neu
127400,长安,neu
127401,东风雪铁龙c6,neu
127402,广汽传祺,neu
127403,逸动,neu
127403,瑞纳,neu
127403,艾瑞泽5,neu
127403,赛欧3,neu
127404,途观,neu
127405,宝马,neu
127406,逍客,neu
127407,卡罗拉,neu
127408,昂克拉,neu
127408,别克,neu
127409,奥迪,neu
127410,雪佛兰,pos
127411,东风风神,pos
127412,大众,neu
127413,夏利,neu
127413,f150,neu
127413,力帆320,neu
127414,英朗,neu
127414,明锐,neu
127416,三菱,pos
127417,福特野马,neu
127418,宝马5系,neu
127418,奔驰e级,neu
127419,斯柯达,neu
127420,广汽,neu
127420,吉利,neu
127420,比亚迪,neu
127421,丰田,neu
127421,别克,pos
127422,高尔夫,neu
127423,一汽丰田rav4荣放,neu
127424,宝马,pos
127425,雷凌,pos
127427,宝马,neu
127427,i3,neu
127428,奥迪s6,neu
127429,宝马,neu
127431,锋驭,neg
127432,昂科威,pos
127432,crv,pos
127433,宝马750,neu
127434,ds,pos
127435,NSX,neu
127435,本田讴歌,neu
127436,力帆,neu
127437,哈弗,pos
127438,凌度,neu
127438,Lamando凌渡,neu
127438,上汽大众,neu
127439,赛拉图,neu
127440,艾瑞泽7,neu
127440,帝豪,neu
127442,奥迪q5,pos
127443,上汽斯柯达,neu
127443,明锐,neu
127444,长安cs75,neu
127444,长安cx70,neu
127446,宝骏560,neg
127447,北京现代,neu
127448,雅阁,neu
127449,赛拉图,neu
127450,飞度,neu
127451,别克,neu
127452,蓝鸟,neu
127452,lannia蓝鸟,neu
127453,朗动,pos
127453,英朗,pos
127455,别克,neu
127455,林荫大道,neu
127455,君越,neu
127457,翼虎,neu
127458,标致508,neu
127458,ax7,neu
127459,途安l,neu
127460,雪铁龙,neu
127461,起亚k4,neu
127462,别克昂科威,pos
127462,h6,neu
127462,传祺gs4,pos
127462,大众途观,neu
127463,长江逸酷,neu
127464,奥迪a4,neu
127465,铃木,neu
127466,长安,neu
127467,宝骏560,neu
127468,日产骊威,neu
127469,夏利,neu
127470,北汽福田宝沃,pos
127470,bx7,pos
127471,福克斯,neu
127472,上海大众国5,neg
127473,科雷傲,neu
127474,北汽幻速,neu
127475,crv,pos
127475,大众,neu
127475,本田,neu
127475,捷达,pos
127475,丰田,neu
127475,途观,pos
127476,宝马i8,neu
127477,路虎,neu
127478,长安,neu
127479,野马,neu
127479,大黄蜂,neu
127480,奥迪a6l,pos
127480,a8l,neu
127481,英菲尼迪,neu
127481,qx60,neu
127482,沃尔沃,pos
127483,翼虎,neu
127483,长途,neu
127484,上汽大众辉昂,neu
127485,本田飞度,neu
127485,飞度,neu
127486,英菲尼迪,neu
127487,卡罗拉,pos
127489,帕萨特,pos
127489,奥迪,neu
127490,大众,neu
127491,现代索纳塔,neu
127492,大众,neu
127493,帕萨特,neu
127493,途观,neu
127493,捷达,neu
127493,速腾,neu
127494,mggt,neu
127495,荣威rx5,pos
127496,途观,neu
127497,宝马,neu
127498,大众途安,neu
127499,萨博,neu
127500,大众,neu
127501,上汽,pos
127501,RX5,pos
127501,昂科威,pos
127501,通用,pos
127501,锐腾,pos
127502,7系,pos
127502,五系,pos
127503,福特翼虎,neu
127504,福,neu
127505,大众一汽,neu
127506,明锐,neu
127507,普桑,neu
127508,广汽丰田,neu
127509,哈弗h8,pos
127510,上海大众POLO,pos
127510,途观,pos
127510,大众,neu
127511,MPV,pos
127511,江淮,pos
127512,广汽传祺,neu
127512,gm5,neu
127512,奥德赛,neu
127512,gm8,neu
127513,晶锐,neu
127514,哈弗,neu
127515,大众,pos
127516,雷克萨斯ls460卡宴turbo,neu
127518,宝马,neu
127519,crv,neg
127519,吉利,neu
127519,缤智xrv,pos
127519,荣威rx5,neu
127519,博越,neu
127519,荣威,neu
127520,帝豪gl,pos
127520,吉利,pos
127521,宝骏730,pos
127522,一汽,neu
127522,奇瑞,neu
127522,一汽-大众,neu
127522,上海大众,neu
127522,一汽解放,neu
127522,长安福特,neu
127523,奇瑞,neu
127523,北汽,neu
127523,通用,neu
127523,福特,neu
127523,福田,neu
127524,丰田,neu
127525,奥迪a4l,neu
127526,别克英朗,neu
127527,凯x拉xxts,pos
127527,xts,pos
127528,大众,pos
127529,思域,pos
127529,昂克赛拉,pos
127530,博世kts570,neu
127530,奔驰,neu
127530,x300,neu
127530,宝马,neu
127530,通用,neu
127530,奥迪,neu
127530,保时捷,neu
127530,路虎,neu
127532,睿翼,neu
127533,雷诺,neu
127533,东风,neu
127533,e300,neu
127534,丰田,neg
127534,沃尔沃,neu
127535,东风日产,neu
127536,宝马,neu
127536,奔驰,neu
127537,帕萨特b5gli,neg
127538,阿特兹,neu
127538,思铂睿,pos
127538,蒙迪欧,pos
127539,大众迈腾,neu
127539,速派,neu
127540,宝骏,neu
127540,宝骏310,neu
127541,日产蓝鸟,neu
127542,宝马5系,neu
127543,东风标致,neu
127544,奥迪q,neu
127544,奥迪q3,neu
127545,速派,pos
127546,捷豹,neu
127546,奔驰c级,neu
127546,m274,neu
127546,沃尔沃,neu
127546,宝马3系,neu
127546,福特,neu
127546,大众凌渡gts,neu
127547,凌渡,neu
127547,大众,neu
127548,帕萨特,neu
127548,辉腾,neu
127548,迈腾,neu
127549,普拉多,neu
127550,奔驰c级,neu
127550,w204,neu
127550,amgc63,pos
127551,宝马,neu
127552,大众,neu
127552,朗逸,neu
127552,凌渡,neu
127552,polo,neu
127552,帕萨特,neu
127552,桑塔纳,neu
127553,迈腾,neu
127554,宝马x5,neu
127555,奔驰cla45amg,neu
127555,宝马m2,neu
127556,哈弗,neu
127557,逍客,neu
127557,昂科塞拉,neu
127558,别克凯越hrv,neu
127560,野马,neu
127561,福克斯,neu
127562,东风日产,neu
127563,大众,neu
127564,POLO,pos
127564,大众,pos
127565,克莱斯勒,neu
127566,t3,neu
127566,林肯,neu
127567,广汽传祺gs4,pos
127568,奥迪q7,neu
127569,smart,neu
127570,蓝鸟炫酷,neu
127572,奔驰a45amg,neu
127573,福特蒙迪欧,neu
127574,途观,pos
127575,大众,neu
127576,雪铁龙,neu
127577,宝马x5,neu
127578,福克斯,neu
127579,速腾,neu
127579,宝来,neu
127579,朗逸,neu
127579,上海大众,neu
127579,一汽大众,neu
127579,捷达,neu
127579,迈腾,neu
127579,桑塔纳2000,neu
127579,帕萨特,neu
127579,桑塔纳,neu
127580,奥迪,neu
127580,q5,neu
127581,北汽幻速s3l,neu
127582,哈弗,pos
127583,福克斯,neu
127583,朗逸,neu
127584,奔腾x80,neu
127585,特斯拉,pos
127585,劳斯莱斯,neu
127585,东风标致,pos
127585,长安马自达,pos
127585,e级,pos
127585,奔驰,pos
127585,x3,pos
127585,x1,pos
127585,荣威rx5,pos
127585,宝马i3,pos
127586,克莱斯勒,neu
127587,逸动,neu
127587,长安,neu
127588,福特f系列,neu
127589,别克gl8,neu
127590,普拉多,pos
127591,长安,neu
127591,cs75,neu
127593,RAV4,pos
127594,宝马x5,neu
127594,捷恩斯,neu
127594,奥迪q7,neu
127595,凯越,pos
127596,丰田,neu
127597,宝马,neu
127597,途观,neu
127597,汉兰达,neu
127598,rav4荣放,neu
127599,林肯Continental,neu
127600,prado,neu
127601,途观,neu
127602,丰田,neu
127602,本田,pos
127603,宝马,pos
127604,迈锐宝,neu
127605,大众,neu
127606,福特,neu
127607,桑塔纳,neu
127608,桑塔纳,neu
127608,红旗,neu
127609,哈弗h6,pos
127609,五菱宏光,pos
127610,Q7,pos
127610,奥迪,pos
127611,比亚迪f0,pos
127612,昕锐,pos
127612,大众,neu
127613,通用,neu
127613,君越,neu
127614,大众,neu
127615,奔驰蓝鸟,neu
127616,宝马,neu
127617,本田,pos
127618,科鲁兹,neu
127618,迈锐宝xl,neu
127619,宝马,pos
127619,奥迪a5,pos
127620,轩逸,neu
127622,威朗,neu
127622,c4l,neu
127622,别克威朗,neu
127623,速腾,neu
127624,polovillae,neu
127624,美特斯邦威,neu
127626,奥迪,neu
127626,高尔夫,pos
127628,雪佛兰,neu
127629,英菲尼迪,neu
127629,qx30,pos
127629,英菲尼迪qx30,pos
127630,雪铁龙,neu
127631,jeep,pos
127631,牧马人,pos
127632,高尔夫,neu
127633,宝骏310,pos
127634,飞度lxs,neu
127635,奥迪a6l,neu
127636,丰田,neu
127637,evo,neu
127637,三菱,neu
127638,大众,neu
127638,起亚,neu
127638,传祺,neu
127638,长城,neu
127638,奔驰,neu
127638,吉利,neu
127638,奇瑞,neu
127638,别克,neu
127638,宝马,neu
127638,现代,neu
127638,比亚迪,neu
127638,众泰,neu
127638,奥迪,neu
127638,宝骏,neu
127638,福特,neu
127638,五菱,neu
127639,卡罗拉,neu
127639,威驰,neu
127640,福特,neu
127641,福特,neu
127642,昕锐,neu
127643,宝骏560,neu
127644,c6,neu
127644,迈腾,neu
127646,速派,pos
127647,帕萨特,neu
127648,Jeep,pos
127648,大众,pos
127649,尚酷r,neg
127650,一汽丰田rav4,neu
127651,汉兰达,neg
127652,宝马x6,neu
127653,明锐,neu
127654,蒙迪欧,neu
127655,福克斯,neu
127655,福特,neu
127656,3系gt4系5系x5mx6,neu
127656,m3m5,neu
127656,宝马1系,neu
127657,迈腾,pos
127657,君越,pos
127658,雷克萨斯,neu
127659,晶锐,pos
127660,currierockjock6,neu
127660,jeep牧马人,neu
127660,currierockjock7,neu
127662,奥拓,pos
127663,长安马自达,neu
127664,金牛座,neu
127664,翼虎,neu
127664,福克斯,neu
127664,蒙迪欧,neu
127665,高尔夫,pos
127666,长安福特福睿斯,neg
127667,帕萨特,neu
127668,gle450amg,neu
127668,gle,neu
127669,大众,neu
127670,福美来,neu
127671,长安铃木,pos
127672,宝马,pos
127673,天籁公爵,neu
127673,a4,neu
127673,锐志,neu
127674,amg,neu
127675,广汽传祺,neu
127676,别克君越,pos
127676,帝豪gl,neu
127677,明锐,neu
127678,速腾,neu
127678,宝来,neu
127678,朗逸,neu
127679,威朗轿跑,pos
127679,别克,pos
127680,兰博基尼lp610-4,neu
127681,皇冠,pos
127682,奥迪,neu
127682,讴歌,pos
127683,广汽传祺,pos
127684,雷凌,pos
127685,雷诺,neu
127685,花冠,neu
127686,普拉多,neu
127687,逍客,neu
127688,广汽传祺,neu
127689,大众,neg
127690,卡罗拉,neu
127690,一汽丰田,neu
127690,威驰,neu
127691,英菲尼迪,neu
127692,北汽幻速,pos
127693,速派,pos
127694,长安,pos
127694,睿骋,pos
127695,北京现代ix25,pos
127695,现代,pos
127695,ix25,pos
127696,凌特,neu
127697,比亚迪,neu
127698,雪佛兰,neu
127698,科鲁兹,neu
127699,一汽大众,neu
127700,gk5,pos
127701,雷克萨斯,neu
127702,起亚,neg
127703,宝马x5,neu
127704,途观,pos
127705,福睿斯,neu
127706,福睿斯,neu
127707,奥迪a6,neu
127708,上汽别克,pos
127708,别克,neu
127708,英朗,pos
127709,奥迪,neu
127710,标致301,neu
127711,宝来,neu
127711,速腾,neu
127711,高尔夫,neu
127712,宝马,neu
127712,7系,neu
127714,夏朗,pos
127715,宝马320li,neu
127715,156730,neu
127716,哈弗H6,pos
127716,五菱宏光,pos
127716,大众朗逸,pos
127717,轩逸,pos
127718,长安cs75,neu
127719,大众,neu
127720,比亚迪,neu
127721,速派,pos
127722,丰田,neu
127722,帝豪ex8,pos
127722,汉兰达,neu
127723,东南dx3,pos
127724,本田civiclx,neu
127725,别克,neu
127726,斯柯达速派,pos
127727,北京奔驰,neu
127727,E300,neu
127728,劳斯莱斯幻影,neu
127729,牧马人,neg
127730,胜达,neu
127730,雷克萨斯RX270,neu
127731,Lamando凌渡,pos
127732,K3,neu
127732,东风悦达起亚,neu
127733,桑塔纳,neu
127734,奥迪,neu
127734,q5,neu
127735,江淮瑞风,neu
127736,翼虎,neu
127736,昂科威,pos
127737,polo,neu
127738,大众,pos
127739,长城,neu
127739,奥迪,neu
127740,长安,neu
127741,丰田,neu
127742,沃尔沃,neu
127742,沃尔沃xc40,neu
127742,吉利,neu
127742,大众,neu
127743,昂科威,neu
127744,林肯linciln,neu
127745,哈佛h6,pos
127745,北汽幻速,neu
127745,s6,pos
127745,杰德,neu
127746,保时捷,neu
127747,福克斯,neu
127747,长安福特福克斯,neu
127748,宝马,neu
127748,5系,neu
127749,东风日产,pos
127749,nissani,pos
127750,长安,neg
127751,轩逸,pos
127751,捷达,pos
127751,朗逸,pos
127752,s7,neg
127752,比亚迪s7,neu
127753,ds,neg
127753,标致,neg
127753,雪铁龙,neg
127754,奥迪a4l,neu
127755,奔驰,pos
127756,速派,pos
127758,北京,neu
127759,宝马,neu
127759,奥迪,neu
127761,英朗gt,pos
127762,速派,pos
127763,梅赛德斯-奔驰,neu
127764,奔驰glc,pos
127764,奥迪,pos
127764,林肯mkc,pos
127764,奔驰,pos
127764,林肯,pos
127765,honda奥德赛,neu
127766,雪佛兰,neu
127766,雪佛兰迈锐宝xl,neu
127766,上汽通用雪佛兰,neu
127767,轩逸,neu
127768,大众高尔夫7,neu
127769,别克君越,neu
127770,保时捷,neu
127771,阿特兹,neu
127771,cx-4,pos
127771,一汽马自达,neu
127772,天籁,neu
127772,凯美瑞,neu
127772,迈腾,neu
127772,雅阁,neu
127773,迈锐宝,neu
127773,高尔夫,neu
127774,铃木维特拉,neu
127775,雨燕,pos
127776,宝马,neu
127777,途胜,pos
127778,奥迪,neu
127779,荣威rx5,pos
127780,广汽丰田,neu
127781,雷诺,pos
127782,jeep自由侠,pos
127782,本田,pos
127782,缤智,pos
127782,xr-v,pos
127783,凌渡,neu
127785,途观,pos
127786,索兰托l,neu
127787,铃木sv650,pos
127788,宝马,pos
127789,昂科拉,neu
127790,卡罗拉,pos
127790,奇瑞,neu
127790,瑞虎7,pos
127792,桑塔纳,neu
127793,翼虎,neu
127795,X5,pos
127795,途观,pos
127795,马自达,neu
127795,智跑,pos
127796,奥德赛,neu
127797,速派,pos
127798,长安,neu
127799,速派,pos
127800,沃尔沃,neu
127800,高尔夫,neu
127801,长安,neu
127802,桑塔纳,neu
127802,科沃兹,neu
127803,雪佛兰,neu
127803,科沃兹,neu
127803,昕锐,neu
127803,斯柯达,neu
127804,Tiguan,neu
127804,大众,neu
127805,福克斯RS,neu
127806,奔驰gle400,neu
127807,马自达,neu
127808,东风悦达起亚,neu
127809,昂科威,neu
127810,法拉利,neu
127810,兰博基尼,neu
127811,蓝鸟,neu
127812,本田冠道,neu
127813,梅赛德斯-奔驰,pos
127813,长城,pos
127814,瑞风m3,neu
127814,瑞风m5,neu
127814,瑞风m4,neu
127815,xc90,pos
127816,沃尔沃s90,neu
127818,途观,neu
127818,自由光,pos
127819,捷达,pos
127820,致尚,pos
127821,cross,pos
127822,大众,neu
127823,林肯navigator,pos
127824,欧宝,neu
127825,名图,pos
127826,东风日产nissan,neu
127827,起亚索兰托,neu
127828,众泰z500,pos
127830,c5,neu
127830,奇骏c5,neu
127830,508,neu
127830,途胜,neu
127830,雅阁,neu
127830,标致,neu
127831,明锐,neu
127832,奥迪a4l,neu
127833,途胜,neu
127834,c6,neu
127834,雪铁龙,neu
127835,迈锐宝,neu
127836,速腾,neu
127837,特斯拉,neg
127838,宝马,neu
127838,奔驰,neu
127838,路虎,neu
127839,比亚迪宋,pos
127840,撼路者,neu
127840,野马,neu
127840,福特,neu
127840,探险者,neu
127841,瑞风s3,pos
127843,朗逸,pos
127844,上汽大众,pos
127845,悦翔v3,neu
127846,长安cx70,neu
127847,丰田rav4荣放,neu
127848,凯迪拉克companyalwaysdeniesitslawfulliabilityaftercollisions,neu
127849,大众途观,neu
127850,英朗,neu
127851,长安,neu
127852,荣放,pos
127852,rav4,pos
127853,别克,neu
127854,雪佛兰,neu
127856,高尔夫,pos
127857,CrossPolo,pos
127858,福特,neu
127859,致悦,neu
127859,观致3,neu
127860,长安,pos
127862,长安,neu
127863,保时捷911,pos
127864,奥迪q7,pos
127865,北汽幻速,neu
127866,凯越,pos
127867,高尔夫,neu
127868,大众,neu
127869,陆地巡洋舰,neu
127869,普拉多,neu
127871,东风日产骐达,neg
127872,宝马m8,neu
127873,广汽丰田,neu
127874,迈腾,pos
127875,蒙迪欧,neu
127876,朗逸,pos
127877,帕萨特御尊,neu
127878,宝马,neg
127879,大众捷达,neu
127880,传祺GS8,pos
127881,捷达,pos
127882,众泰,neu
127883,吉利,pos
127883,帝豪gs,pos
127884,江淮,neu
127885,昂科拉,neu
127886,奥迪a6,neu
127887,福特,pos
127887,mustang,pos
127888,本田思域typer,neu
127888,思域typer,neu
127889,马自达,neu
127890,长城,pos
127891,明锐,pos
127892,卡罗拉,neu
127892,汉兰达,neu
127892,雷凌,neu
127892,奥德赛,neu
127892,飞度,neu
127893,瑞风s3,neu
127894,大众,neu
127895,现代瑞纳,neg
127896,日产,neg
127896,现代,neg
127896,福特,neu
127897,哈弗,neu
127897,江淮,neu
127898,索纳塔八,neu
127899,奥迪a8l,neu
127900,奥迪,neu
127901,a3,neu
127901,帝豪rs,neu
127902,奔奔,pos
127903,科鲁兹,neu
127904,哈弗h7,neu
127905,大众,neu
127906,楼兰,pos
127906,锐界,neu
127906,昂科威,neu
127906,汉兰达,neu
127907,君越,neu
127908,雪铁龙,neu
127909,三菱帕杰罗,neu
127910,沃尔沃S60L,neg
127911,北汽幻速s6,neu
127912,宝马,neu
127913,沃尔沃,pos
127913,沃尔沃xc90,pos
127914,伊兰特,neu
127914,现代,neu
127915,宝马,neu
127916,雪铁龙,neu
127917,林肯领袖一号,neu
127918,东风风神,neu
127918,A60,neu
127919,兰博基尼,neu
127919,toninolamborghini,neu
127920,雷克萨斯LS430,neu
127920,丰田兰德酷路泽,neu
127920,保时捷911,neu
127921,日产奇骏,neu
127922,帕萨特,neu
127922,捷达,neu
127923,宝马,neu
127924,Yeti,pos
127925,大众,neu
127925,高尔夫,neu
127926,smart,pos
127927,福特,pos
127928,标致雪铁龙,neu
127929,梅赛德斯-奔驰,neu
127930,凯迪拉克,neu
127931,比亚迪宋,neu
127933,奥迪rs7sportbackperformance,pos
127934,大众polo,neu
127934,奥迪a1,neu
127934,西亚特,neu
127935,帝豪gs,pos
127936,大众宝来,neu
127936,朗逸,neu
127937,英朗,neu
127938,宝马,pos
127938,320,pos
127938,桑塔纳,pos
127938,皇冠,pos
127940,宝骏560,neu
127941,雪佛兰,neu
127942,宝马,neu
127943,明锐,pos
127944,速腾,pos
127945,凌渡gts,pos
127945,大众cc,neu
127946,大众,neu
127947,奥迪,neu
127948,大众,neu
127949,宝马i8,neu
127950,东风风度,neu
127951,哈弗,pos
127952,大众,neu
127953,哈弗h1,neu
127954,五菱宝骏,neu
127955,途观,pos
127956,迈巴赫62s,neu
127958,宝马,neu
127959,丰田,pos
127959,威驰,pos
127961,广汽本田雅阁,pos
127961,本田,pos
127961,雅阁,pos
127961,本田雅阁,pos
127962,雪佛兰,neu
127963,伊兰特,neu
127964,大众,neu
127965,长安马自达,pos
127966,福特翼虎,neu
127967,广汽丰田雷凌,neu
127968,威朗,neu
127968,别克,neu
127968,英朗,neu
127969,哈弗,neu
127969,h2,neu
127970,北京现代索纳塔8,neg
127972,雪佛兰,neu
127972,雪佛兰迈锐宝xl,pos
127973,北汽幻速s6,neu
127974,君越,neu
